QID,label,from,starting label,target,depth
Q56210557,Exchange ActiveSync: HTTP Protocol,Q183169,Jakarta Server Pages,0,2
Q42574058,writable file format,Q183169,Jakarta Server Pages,0,2
Q507860,Comic book archive,Q183169,Jakarta Server Pages,0,2
Q34274654,metaformat,Q183169,Jakarta Server Pages,0,2
Q7508366,sidecar file,Q183169,Jakarta Server Pages,0,2
Q243303,RAR,Q183169,Jakarta Server Pages,0,2
Q27978793,Spectrum 512,Q183169,Jakarta Server Pages,0,2
Q29644049,S-57 Electronic Navigation Chart,Q183169,Jakarta Server Pages,0,2
Q863883,Bink Video,Q183169,Jakarta Server Pages,0,2
Q5426535,Autodesk FLI/FLC,Q183169,Jakarta Server Pages,0,2
Q6046575,Intergraph Standard File Formats,Q183169,Jakarta Server Pages,0,2
Q229762,3GP and 3G2,Q183169,Jakarta Server Pages,0,2
Q7203483,playlist markup language,Q183169,Jakarta Server Pages,0,2
Q5227180,Data Interchange Format,Q183169,Jakarta Server Pages,0,2
Q290741,ADX,Q183169,Jakarta Server Pages,0,2
Q1343033,Enhanced Compression Wavelet,Q183169,Jakarta Server Pages,0,2
Q27198004,RELAX NG schema file,Q183169,Jakarta Server Pages,0,2
Q1840684,Privacy-enhanced Electronic Mail,Q183169,Jakarta Server Pages,0,2
Q28846076,Classification Results File Format,Q183169,Jakarta Server Pages,0,2
Q28858025,Word (.doc) Binary File Format,Q183169,Jakarta Server Pages,0,2
Q28344234,FreeHand,Q183169,Jakarta Server Pages,0,2
Q26697935,PHP script,Q183169,Jakarta Server Pages,0,2
Q5090500,Chemical table file,Q183169,Jakarta Server Pages,0,2
Q2141493,OpenPGP,Q183169,Jakarta Server Pages,0,2
Q5248648,debugging data format,Q183169,Jakarta Server Pages,0,2
Q17074854,ESRI Arc/Info Grid,Q183169,Jakarta Server Pages,0,2
Q58182284,USB specification,Q183169,Jakarta Server Pages,0,2
Q27823178,Binary Terrain,Q183169,Jakarta Server Pages,0,2
Q1955133,music file format,Q183169,Jakarta Server Pages,0,2
Q27915172,RADARSAT-1 CEOS SAR Data File,Q183169,Jakarta Server Pages,0,2
Q29651120,Personal Folder File,Q183169,Jakarta Server Pages,0,2
Q20155966,XML-based format,Q183169,Jakarta Server Pages,1,2
Q34746188,STATISTICA,Q183169,Jakarta Server Pages,0,2
Q60738905,Legacy Plug and Play,Q183169,Jakarta Server Pages,0,2
Q58787678,LDraw.org File Format,Q183169,Jakarta Server Pages,0,2
Q27826463,Cascading Style Sheets file format family,Q183169,Jakarta Server Pages,0,2
Q53459375,Remote Desktop Protocol: Basic Connectivity and Graphics Remoting,Q183169,Jakarta Server Pages,0,2
Q2720536,proprietary file format,Q183169,Jakarta Server Pages,0,2
Q7079133,Office Open XML file formats,Q183169,Jakarta Server Pages,0,2
Q17087630,Trusted Data Format,Q183169,Jakarta Server Pages,0,2
Q1572121,image file format,Q183169,Jakarta Server Pages,0,2
Q1363415,MPEG program stream,Q183169,Jakarta Server Pages,0,2
Q28049484,Imagic Film/Picture,Q183169,Jakarta Server Pages,0,2
Q1224822,Digital Terrain Elevation Data,Q183169,Jakarta Server Pages,0,2
Q527723,Digital Picture Exchange,Q183169,Jakarta Server Pages,0,2
Q594447,Small Web Format family,Q183169,Jakarta Server Pages,0,2
Q29053484,PowerPoint (.ppt) Binary File Format,Q183169,Jakarta Server Pages,0,2
Q167772,digital container format,Q183169,Jakarta Server Pages,0,2
Q278934,shapefile,Q183169,Jakarta Server Pages,0,2
Q287067,ABC notation,Q183169,Jakarta Server Pages,0,2
Q27915173,RADARSAT-1 CEOS SAR Trailer File,Q183169,Jakarta Server Pages,0,2
Q29944450,StarOffice Impress,Q183169,Jakarta Server Pages,0,2
Q4781113,AppleSingle and AppleDouble formats,Q183169,Jakarta Server Pages,0,2
Q223535,Matroska,Q183169,Jakarta Server Pages,0,2
Q42573997,readable file format,Q183169,Jakarta Server Pages,0,2
Q31499762,W3C Working Draft,Q183169,Jakarta Server Pages,0,2
Q7095777,OpenDocument technical specification,Q183169,Jakarta Server Pages,0,2
Q3498805,Aeronautical Information Exchange Model,Q183169,Jakarta Server Pages,0,2
Q29943235,StarOffice Calc,Q183169,Jakarta Server Pages,0,2
Q5359789,signed number representation,Q183169,Jakarta Server Pages,0,2
Q27967078,Channel Player,Q183169,Jakarta Server Pages,0,2
Q29905212,StarOffice Draw,Q183169,Jakarta Server Pages,0,2
Q3077335,print file formats,Q183169,Jakarta Server Pages,0,2
Q17636230,Windows Prefetch File,Q183169,Jakarta Server Pages,0,2
Q27915174,RADARSAT-1 CEOS Null Volume Directory File,Q183169,Jakarta Server Pages,0,2
Q5090461,chemical file format,Q183169,Jakarta Server Pages,0,2
Q3502441,Binary Interchange File Format,Q183169,Jakarta Server Pages,0,2
Q682626,audio file format,Q183169,Jakarta Server Pages,0,2
Q1135858,Flash Video,Q183169,Jakarta Server Pages,0,2
Q17067381,JavaScript template engine,Q183169,Jakarta Server Pages,1,2
Q467454,Rich Text Format,Q183169,Jakarta Server Pages,0,2
Q1931564,Microsoft Access Database,Q183169,Jakarta Server Pages,0,2
Q16545707,dBASE Table File Format,Q183169,Jakarta Server Pages,0,2
Q17042621,NetWare Loadable Module,Q183169,Jakarta Server Pages,0,2
Q53756508,git packfile index,Q183169,Jakarta Server Pages,0,2
Q28049572,Tiny Stuff,Q183169,Jakarta Server Pages,0,2
Q1056408,open file format,Q183169,Jakarta Server Pages,0,2
Q57696248,dialect of a file format,Q183169,Jakarta Server Pages,0,2
Q45989477,WebP Extended,Q183169,Jakarta Server Pages,0,2
Q379545,Advanced Forensic Format,Q183169,Jakarta Server Pages,0,2
Q285972,Mbox,Q183169,Jakarta Server Pages,0,2
Q34735959,Simple Vector Format,Q183169,Jakarta Server Pages,0,2
Q336705,document file format,Q183169,Jakarta Server Pages,0,2
Q27824058,Internet Archive ARC,Q183169,Jakarta Server Pages,0,2
Q29943476,StarOffice Writer,Q183169,Jakarta Server Pages,0,2
Q28846213,BIOM file format,Q183169,Jakarta Server Pages,0,2
Q2206173,Software Independent Archiving of Relational Databases,Q183169,Jakarta Server Pages,0,2
Q27915156,RADARSAT-1 CEOS Volume Directory File,Q183169,Jakarta Server Pages,0,2
Q15836568,computer network protocol,Q51731363,Point-to-Point Protocol over AAL2,1,1
Q28380029,network file system,Q51731363,Point-to-Point Protocol over AAL2,0,2
Q3359815,PPPoX,Q51731363,Point-to-Point Protocol over AAL2,1,2
Q1422324,Telecommunications Management Network,Q51731363,Point-to-Point Protocol over AAL2,1,2
Q5013874,CRFS (Coherent Remote File System),Q51731363,Point-to-Point Protocol over AAL2,0,2
Q2622793,JetDirect,Q51731363,Point-to-Point Protocol over AAL2,0,2
Q8777,Hypertext Transfer Protocol,Q51731363,Point-to-Point Protocol over AAL2,0,2
Q4485156,software feature,Q184748,codec,1,1
Q17155032,software category,Q184748,codec,1,1
Q5439692,Features of Skype,Q184748,codec,0,2
Q440972,compatibility mode,Q184748,codec,0,2
Q842193,sandbox,Q184748,codec,0,2
Q4346042,Do What I Mean,Q184748,codec,0,2
Q1756442,LR parser,Q184748,codec,0,2
Q24839054,sticker,Q184748,codec,0,2
Q907342,compatibility layer,Q184748,codec,0,2
Q55070019,video game feature,Q184748,codec,0,2
Q16240817,autotype,Q184748,codec,0,2
Q3077240,forge,Q184748,codec,0,2
Q18042942,Beta Features,Q184748,codec,0,2
Q48835386,Feed,Q184748,codec,0,2
Q28168011,X server,Q184748,codec,0,2
Q6407552,killer feature,Q184748,codec,0,2
Q60755507,crypto-agility,Q184748,codec,0,2
Q28057030,ERP software,Q184748,codec,0,2
Q1203383,hooking,Q184748,codec,0,2
Q1064733,Start menu,Q184748,codec,0,2
Q1324197,preview,Q184748,codec,0,2
Q1344046,first-class functions,Q184748,codec,0,2
Q487365,gateway,Q184748,codec,0,2
Q25021307,Linux namespaces,Q184748,codec,0,2
Q2392270,anti–email spam techniques,Q184748,codec,0,2
Q21481290,MediaWiki configuration setting,Q184748,codec,0,2
Q21674818,MediaWiki hook,Q184748,codec,0,2
Q1727373,lint,Q184748,codec,0,2
Q554950,recommender system,Q184748,codec,0,2
Q459708,features of Firefox,Q184748,codec,0,2
Q4434361,contact list,Q184748,codec,0,2
Q5057302,sound recording process,Q184748,codec,0,2
Q570871,email client,Q184748,codec,0,2
Q1074158,educational software,Q184748,codec,0,2
Q643876,Virtual printer,Q184748,codec,0,2
Q15079042,spaced repetition software,Q184748,codec,0,2
Q4830453,business,Q35476,AT&T,1,1
Q891723,public company,Q35476,AT&T,1,1
Q2401749,telecommunication company,Q35476,AT&T,1,1
Q6881511,enterprise,Q35476,AT&T,1,1
Q16968466,regional health authority,Q35476,AT&T,0,2
Q2566474,sutler,Q35476,AT&T,0,2
Q220142,pet store,Q35476,AT&T,0,2
Q161726,multinational corporation,Q35476,AT&T,1,2
Q11016,technology,Q1958286,web indexing,1,1
Q10952243,industrial technology,Q1958286,web indexing,0,2
Q538722,Applied Computer Science,Q1958286,web indexing,0,2
Q743030,environmental technology,Q1958286,web indexing,0,2
Q6941971,music instrument technology,Q1958286,web indexing,0,2
Q1001378,cinematic technique,Q1958286,web indexing,0,2
Q7449091,Semantic technology,Q1958286,web indexing,0,2
Q1519843,health technology,Q1958286,web indexing,0,2
Q12825931,alloying,Q1958286,web indexing,0,2
Q4787070,architectural technology,Q1958286,web indexing,0,2
Q7681758,tamper-evident technology,Q1958286,web indexing,0,2
Q19292902,vehicle safety technology,Q1958286,web indexing,0,2
Q208163,signal processing,Q1958286,web indexing,0,2
Q6140109,materials technology,Q1958286,web indexing,0,2
Q5375154,Enabling technology,Q1958286,web indexing,0,2
Q6887246,mobile technology,Q1958286,web indexing,0,2
Q54006339,display technology,Q1958286,web indexing,0,2
Q56297438,header bidding,Q1958286,web indexing,0,2
Q1916441,media technology,Q1958286,web indexing,0,2
Q1068473,educational technology,Q1958286,web indexing,0,2
Q2976619,Brazilian science and technology,Q1958286,web indexing,0,2
Q2865882,industrial arts,Q1958286,web indexing,0,2
Q211017,e-government,Q1958286,web indexing,0,2
Q348091,nuclear technology,Q1958286,web indexing,0,2
Q537823,appropriate technology,Q1958286,web indexing,0,2
Q60790901,Pedestrian crash avoidance mitigation,Q1958286,web indexing,0,2
Q4704909,Ancient Greek technology,Q1958286,web indexing,0,2
Q7048992,non-profit technology,Q1958286,web indexing,0,2
Q5532632,generative systems,Q1958286,web indexing,0,2
Q12739,nuclear power,Q1958286,web indexing,0,2
Q48772760,Solar energy conversion,Q1958286,web indexing,0,2
Q7096284,web platform,Q1958286,web indexing,1,2
Q1415656,hierarchical storage management,Q1958286,web indexing,0,2
Q23001701,technics,Q1958286,web indexing,1,2
Q1392806,drug delivery,Q1958286,web indexing,0,2
Q4086911,biomedical technology,Q1958286,web indexing,0,2
Q5063947,low floor technology,Q1958286,web indexing,0,2
Q180165,mechatronics,Q1958286,web indexing,0,2
Q104954,radio-frequency identification,Q1958286,web indexing,0,2
Q282413,Roman technology,Q1958286,web indexing,0,2
Q11951087,agriculture and food technology,Q1958286,web indexing,0,2
Q911772,technical chemistry,Q1958286,web indexing,0,2
Q329864,military technology,Q1958286,web indexing,0,2
Q6764311,marine technology,Q1958286,web indexing,0,2
Q15836568,computer network protocol,Q10322548,MQTT,1,1
Q8795,Internet Protocol,Q10322548,MQTT,1,2
Q81414,Internet protocol suite,Q10322548,MQTT,1,2
Q1422324,Telecommunications Management Network,Q10322548,MQTT,1,2
Q11016,technology,Q8248940,Bluetooth,1,1
Q60790901,Pedestrian crash avoidance mitigation,Q8248940,Bluetooth,0,2
Q10952243,industrial technology,Q8248940,Bluetooth,1,2
Q743030,environmental technology,Q8248940,Bluetooth,0,2
Q6941971,music instrument technology,Q8248940,Bluetooth,0,2
Q1001378,cinematic technique,Q8248940,Bluetooth,0,2
Q4704909,Ancient Greek technology,Q8248940,Bluetooth,0,2
Q1519843,health technology,Q8248940,Bluetooth,0,2
Q12739,nuclear power,Q8248940,Bluetooth,0,2
Q4787070,architectural technology,Q8248940,Bluetooth,0,2
Q1415656,hierarchical storage management,Q8248940,Bluetooth,0,2
Q7112702,prehistoric technology,Q8248940,Bluetooth,0,2
Q19292902,vehicle safety technology,Q8248940,Bluetooth,0,2
Q208163,signal processing,Q8248940,Bluetooth,0,2
Q1392806,drug delivery,Q8248940,Bluetooth,0,2
Q6887246,mobile technology,Q8248940,Bluetooth,0,2
Q348091,nuclear technology,Q8248940,Bluetooth,0,2
Q54006339,display technology,Q8248940,Bluetooth,0,2
Q4086911,biomedical technology,Q8248940,Bluetooth,0,2
Q1780543,communication technology,Q8248940,Bluetooth,1,2
Q282413,Roman technology,Q8248940,Bluetooth,0,2
Q2976619,Brazilian science and technology,Q8248940,Bluetooth,0,2
Q11951087,agriculture and food technology,Q8248940,Bluetooth,0,2
Q911772,technical chemistry,Q8248940,Bluetooth,0,2
Q6764311,marine technology,Q8248940,Bluetooth,0,2
Q211017,e-government,Q8248940,Bluetooth,0,2
Q6055843,internet genre,Q168210,Internet forum,1,1
Q1426186,mass storage,Q678615,CompactFlash,1,1
Q3502645,magnetic tape data storage,Q678615,CompactFlash,1,2
Q2248059,optical storage,Q678615,CompactFlash,1,2
Q1536439,ZX Microdrive,Q678615,CompactFlash,0,3
Q1224765,Digital Linear Tape,Q678615,CompactFlash,1,3
Q379600,Advanced Intelligent Tape,Q678615,CompactFlash,1,3
Q655978,Ditto,Q678615,CompactFlash,1,3
Q1301371,computer network,Q75,Internet,1,1
Q11224256,IP network,Q75,Internet,1,1
Q14208553,invention,Q75,Internet,1,1
Q2135275,Intermodal Transport Control System,Q75,Internet,0,2
Q210499,bulletin board system,Q75,Internet,0,2
Q211586,mechanical calculator,Q75,Internet,0,2
Q1360517,internet backbone,Q75,Internet,1,2
Q1331985,overlay network,Q75,Internet,1,2
Q922437,InfiniBand,Q75,Internet,0,2
Q182129,metropolitan area network,Q75,Internet,0,2
Q6723631,machine,Q75,Internet,0,2
Q11375,wireless network,Q75,Internet,1,2
Q2426135,racket sport,Q847,tennis,1,1
Q31629,type of sport,Q847,tennis,1,1
Q56054951,men's tennis,Q847,tennis,1,1
Q47094420,Foam Tennis,Q847,tennis,1,1
Q1153025,wheelchair tennis,Q847,tennis,1,1
Q877517,ball game,Q847,tennis,1,1
Q754796,miniature golf,Q847,tennis,0,2
Q855880,football tennis,Q847,tennis,1,2
Q212845,Basque pelota,Q847,tennis,1,2
Q3391957,online community platform,Q2905238,BlaBlaCar,1,1
Q783794,company,Q2905238,BlaBlaCar,1,1
Q33104303,concept in physics,Q11306265,noise,1,1
Q7692348,technical limitation,Q11306265,noise,1,1
Q18210350,bottleneck,Q11306265,noise,0,2
Q1221006,maximum operating altitude,Q11306265,noise,0,2
Q7554305,Software incompatibility,Q11306265,noise,0,2
Q852894,Year 2010 problem,Q11306265,noise,0,2
Q7275763,RAM limit,Q11306265,noise,0,2
Q1320047,book publisher,Q746413,Elsevier BV,1,1
Q737498,academic journal,Q746413,Elsevier BV,1,1
Q2085381,publisher,Q746413,Elsevier BV,1,1
Q35127,website,Q209330,Instagram,1,1
Q620615,mobile app,Q209330,Instagram,1,1
Q3220391,social networking service,Q209330,Instagram,1,1
Q559856,online video platform,Q209330,Instagram,1,1
Q2721136,image hosting service,Q209330,Instagram,1,1
Q60784896,Internet audio-visual programming service provider,Q209330,Instagram,0,2
Q1328899,standards organization,Q1752554,Telecommunications Industry Association,1,1
Q4830453,business,Q1752554,Telecommunications Industry Association,1,1
Q783794,company,Q1752554,Telecommunications Industry Association,1,1
Q2566474,sutler,Q1752554,Telecommunications Industry Association,0,2
Q15277759,national standards organisation,Q1752554,Telecommunications Industry Association,1,2
Q52162350,regional standards organisation,Q1752554,Telecommunications Industry Association,1,2
Q16968466,regional health authority,Q1752554,Telecommunications Industry Association,0,2
Q659206,Technischer Überwachungsverein,Q1752554,Telecommunications Industry Association,0,2
Q7835148,transport standards organization,Q1752554,Telecommunications Industry Association,0,2
Q2298728,Trust Office,Q1752554,Telecommunications Industry Association,0,2
Q294801,eco-control body,Q1752554,Telecommunications Industry Association,0,2
Q51885731,European Standardization Organization,Q1752554,Telecommunications Industry Association,0,2
Q27964209,Ubuntu Budgie,Q381,Ubuntu,1,1
Q620615,mobile app,Q381,Ubuntu,0,1
Q5276054,digital commons,Q381,Ubuntu,1,1
Q11250,Kubuntu,Q381,Ubuntu,1,1
Q9135,operating system,Q381,Ubuntu,1,1
Q18915790,Ubuntu MATE,Q381,Ubuntu,1,1
Q131669,Linux distribution,Q381,Ubuntu,1,1
Q72688,Xubuntu,Q381,Ubuntu,1,1
Q12226408,Ubuntu Kylin,Q381,Ubuntu,1,1
Q20983788,free operating system,Q381,Ubuntu,1,1
Q11016,technology,Q431344,ADSL2+,1,1
Q1001378,cinematic technique,Q431344,ADSL2+,0,2
Q1519843,health technology,Q431344,ADSL2+,0,2
Q12825931,alloying,Q431344,ADSL2+,0,2
Q10379048,medical technology,Q431344,ADSL2+,0,2
Q1351910,push technology,Q431344,ADSL2+,0,2
Q30032134,Electronic governance,Q431344,ADSL2+,0,2
Q17386807,civic technology,Q431344,ADSL2+,0,2
Q23001701,technics,Q431344,ADSL2+,0,2
Q1407254,technology of television,Q431344,ADSL2+,1,2
Q54006339,display technology,Q431344,ADSL2+,0,2
Q336170,wastewater technology,Q431344,ADSL2+,0,2
Q282413,Roman technology,Q431344,ADSL2+,0,2
Q59285058,sound reproduction,Q431344,ADSL2+,0,2
Q211017,e-government,Q431344,ADSL2+,0,2
Q329864,military technology,Q431344,ADSL2+,0,2
Q42899294,musical tuning,Q431344,ADSL2+,0,2
Q4830453,business,Q15995590,Wireless Broadband Alliance,1,1
Q1341478,energy company,Q15995590,Wireless Broadband Alliance,0,2
Q2566474,sutler,Q15995590,Wireless Broadband Alliance,0,2
Q1132207,business incubator,Q15995590,Wireless Broadband Alliance,0,2
Q1109680,small business,Q15995590,Wireless Broadband Alliance,0,2
Q7830259,Township and Village Enterprises,Q15995590,Wireless Broadband Alliance,0,2
Q835400,combine,Q15995590,Wireless Broadband Alliance,0,2
Q1331793,media company,Q15995590,Wireless Broadband Alliance,0,2
Q1116826,private security company,Q15995590,Wireless Broadband Alliance,0,2
Q811404,Bauhof,Q15995590,Wireless Broadband Alliance,0,2
Q161726,multinational corporation,Q15995590,Wireless Broadband Alliance,0,2
Q16968466,regional health authority,Q15995590,Wireless Broadband Alliance,0,2
Q16274795,shipbuilding company,Q15995590,Wireless Broadband Alliance,0,2
Q30688741,virtual restaurant,Q15995590,Wireless Broadband Alliance,0,2
Q133744,tour operator,Q15995590,Wireless Broadband Alliance,0,2
Q220142,pet store,Q15995590,Wireless Broadband Alliance,0,2
Q1416636,non-banking financial company,Q15995590,Wireless Broadband Alliance,0,2
Q112046,transmission system operator,Q15995590,Wireless Broadband Alliance,0,2
Q5384579,Equipment rental,Q15995590,Wireless Broadband Alliance,0,2
Q56315965,Nano cap,Q15995590,Wireless Broadband Alliance,0,2
Q2865305,trading company,Q15995590,Wireless Broadband Alliance,0,2
Q14472468,payroll service bureau,Q15995590,Wireless Broadband Alliance,0,2
Q25112142,dental service organization,Q15995590,Wireless Broadband Alliance,0,2
Q50825050,Concession company,Q15995590,Wireless Broadband Alliance,0,2
Q23017800,large-cap,Q15995590,Wireless Broadband Alliance,0,2
Q1719063,betting shop,Q15995590,Wireless Broadband Alliance,0,2
Q726870,brick and mortar,Q15995590,Wireless Broadband Alliance,0,2
Q8303885,trust company,Q15995590,Wireless Broadband Alliance,0,2
Q2518331,offshore company,Q15995590,Wireless Broadband Alliance,0,2
Q1058914,software company,Q15995590,Wireless Broadband Alliance,0,2
Q1200676,design agency,Q15995590,Wireless Broadband Alliance,0,2
Q757388,Milka,Q195,chocolate,1,1
Q752276,functional food,Q195,chocolate,1,1
Q1063560,chocolate truffle,Q195,chocolate,1,1
Q23461185,organic chocolate,Q195,chocolate,1,1
Q2596997,condiment,Q195,chocolate,1,1
Q25403900,food ingredient,Q195,chocolate,1,1
Q5159627,confection,Q195,chocolate,1,1
Q1365365,stimulant foodstuff,Q195,chocolate,1,1
Q181042,Kinder Surprise,Q195,chocolate,1,1
Q167893,mayonnaise,Q195,chocolate,0,2
Q895177,bouquet garni,Q195,chocolate,0,2
Q18547489,Thasian sauce,Q195,chocolate,0,2
Q10987,honey,Q195,chocolate,0,2
Q41354,vinegar,Q195,chocolate,0,2
Q13261,hot chocolate,Q195,chocolate,1,2
Q30232,agile software development,Q460387,Scrum,1,1
Q2023606,education program,Q460387,Scrum,0,1
Q209711,extreme programming,Q460387,Scrum,1,2
Q25111127,Mob programming,Q460387,Scrum,1,2
Q607013,pair programming,Q460387,Scrum,1,2
Q23808624,Scaled Agile Framework,Q460387,Scrum,1,2
Q15836568,computer network protocol,Q15171,Address Resolution Protocol,1,1
Q290378,internet standard,Q15171,Address Resolution Protocol,1,1
Q28380029,network file system,Q15171,Address Resolution Protocol,0,2
Q3359815,PPPoX,Q15171,Address Resolution Protocol,0,2
Q1422324,Telecommunications Management Network,Q15171,Address Resolution Protocol,1,2
Q5013874,CRFS (Coherent Remote File System),Q15171,Address Resolution Protocol,0,2
Q2622793,JetDirect,Q15171,Address Resolution Protocol,0,2
Q8777,Hypertext Transfer Protocol,Q15171,Address Resolution Protocol,0,2
Q317623,technical standard,Q186224,Wireless Application Protocol,1,1
Q7554365,software standard,Q186224,Wireless Application Protocol,0,2
Q39050366,construction standard,Q186224,Wireless Application Protocol,0,2
Q5201840,Czech technical standard,Q186224,Wireless Application Protocol,0,2
Q7598374,standard ruler,Q186224,Wireless Application Protocol,0,2
Q919510,United States Military Standard,Q186224,Wireless Application Protocol,0,2
Q51885764,European standard,Q186224,Wireless Application Protocol,0,2
Q917023,SSI motherboard form factors,Q186224,Wireless Application Protocol,0,2
Q24574728,form factor,Q186224,Wireless Application Protocol,0,2
Q198614,style guide,Q186224,Wireless Application Protocol,0,2
Q6313217,time standard,Q186224,Wireless Application Protocol,0,2
Q52162337,national standard,Q186224,Wireless Application Protocol,1,2
Q3343904,standards of Switzerland,Q186224,Wireless Application Protocol,0,2
Q55871434,compiled technical standard,Q186224,Wireless Application Protocol,0,2
Q1153670,DIN-Norm,Q186224,Wireless Application Protocol,0,2
Q31022,professional ethics,Q186224,Wireless Application Protocol,0,2
Q2309650,MPEG-3,Q186224,Wireless Application Protocol,0,2
Q3477575,Secure User Plane Location,Q186224,Wireless Application Protocol,0,2
Q5570849,Global information management Metrics eXchange,Q186224,Wireless Application Protocol,0,2
Q681263,open standard,Q186224,Wireless Application Protocol,1,2
Q375479,standard illuminant,Q186224,Wireless Application Protocol,0,2
Q6046311,interface standard,Q186224,Wireless Application Protocol,0,2
Q1349015,GOST,Q186224,Wireless Application Protocol,0,2
Q52162346,regional standard,Q186224,Wireless Application Protocol,1,2
Q1091326,IT security standards,Q186224,Wireless Application Protocol,0,2
Q45941145,data standard,Q186224,Wireless Application Protocol,0,2
Q56277227,Launch Unit,Q186224,Wireless Application Protocol,0,2
Q4417999,network analysis,Q131476,graph theory,1,1
Q18205998,circuit topology,Q131476,graph theory,1,1
Q4115842,topological graph theory,Q131476,graph theory,1,1
Q4671286,academic major,Q131476,graph theory,1,1
Q381009,chemical graph theory,Q131476,graph theory,1,1
Q3180727,spectral graph theory,Q131476,graph theory,1,1
Q11862829,academic discipline,Q131476,graph theory,1,1
Q17737,theory,Q131476,graph theory,1,1
Q1936384,area of mathematics,Q131476,graph theory,1,1
Q1503271,geometric graph theory,Q131476,graph theory,1,1
Q5004188,bypass,Q131476,graph theory,0,2
Q20026918,mathematical theory,Q131476,graph theory,1,2
Q5416712,Event chain methodology,Q131476,graph theory,0,2
Q2985062,analytic combinatorics,Q76592,combinatorics,1,1
Q6029708,Infinitary combinatorics,Q76592,combinatorics,1,1
Q5535478,geometric combinatorics,Q76592,combinatorics,1,1
Q56313053,Additive combinatorics,Q76592,combinatorics,1,1
Q5422299,extremal combinatorics,Q76592,combinatorics,1,1
Q336787,enumerative combinatorics,Q76592,combinatorics,1,1
Q1005603,algebraic combinatorics,Q76592,combinatorics,1,1
Q3532114,combinatorial topology,Q76592,combinatorics,1,1
Q1936384,area of mathematics,Q76592,combinatorics,1,1
Q193395,recording medium,Q487343,solid-state drive,1,1
Q1420843,fiscal memory device,Q487343,solid-state drive,0,2
Q12069280,slotRadio,Q487343,solid-state drive,0,2
Q1940786,quasi-autonomous non-governmental organisation,Q2872789,Autorité de Régulation des Communications Électroniques  des Postes et de la Distribution de la Presse,1,1
Q32798322,zelfstandig bestuursorgaan,Q2872789,Autorité de Régulation des Communications Électroniques  des Postes et de la Distribution de la Presse,0,2
Q3343298,non-departmental public body,Q2872789,Autorité de Régulation des Communications Électroniques  des Postes et de la Distribution de la Presse,0,2
Q7192831,public body in Hong Kong,Q2872789,Autorité de Régulation des Communications Électroniques  des Postes et de la Distribution de la Presse,0,2
Q235557,file format,Q826165,Web Ontology Language,1,1
Q7095059,ontology language,Q826165,Web Ontology Language,1,1
Q2661442,W3C Recommendation,Q826165,Web Ontology Language,1,1
Q34289060,Raw bitmap,Q826165,Web Ontology Language,0,2
Q26697935,PHP script,Q826165,Web Ontology Language,0,2
Q2141493,OpenPGP,Q826165,Web Ontology Language,0,2
Q863883,Bink Video,Q826165,Web Ontology Language,0,2
Q682626,audio file format,Q826165,Web Ontology Language,0,2
Q1955133,music file format,Q826165,Web Ontology Language,0,2
Q29944450,StarOffice Impress,Q826165,Web Ontology Language,0,2
Q1045785,semantic network,Q826165,Web Ontology Language,1,2
Q13405544,frame language,Q826165,Web Ontology Language,1,2
Q467454,Rich Text Format,Q826165,Web Ontology Language,0,2
Q1931564,Microsoft Access Database,Q826165,Web Ontology Language,0,2
Q42573997,readable file format,Q826165,Web Ontology Language,1,2
Q53756508,git packfile index,Q826165,Web Ontology Language,0,2
Q27826463,Cascading Style Sheets file format family,Q826165,Web Ontology Language,0,2
Q18359031,video file format,Q826165,Web Ontology Language,0,2
Q28009469,Python bytecode,Q826165,Web Ontology Language,0,2
Q5227180,Data Interchange Format,Q826165,Web Ontology Language,1,2
Q7079133,Office Open XML file formats,Q826165,Web Ontology Language,0,2
Q29943476,StarOffice Writer,Q826165,Web Ontology Language,0,2
Q1572121,image file format,Q826165,Web Ontology Language,0,2
Q29905212,StarOffice Draw,Q826165,Web Ontology Language,0,2
Q1224822,Digital Terrain Elevation Data,Q826165,Web Ontology Language,0,2
Q1363415,MPEG program stream,Q826165,Web Ontology Language,0,2
Q2594143,word net,Q826165,Web Ontology Language,1,3
Q54837,Semantic Web,Q826165,Web Ontology Language,1,3
Q5172434,Corporate Semantic Web,Q826165,Web Ontology Language,1,4
Q7550843,Social Semantic Web,Q826165,Web Ontology Language,1,4
Q681263,open standard,Q178562,Digital Video Broadcasting,1,1
Q290378,internet standard,Q178562,Digital Video Broadcasting,1,2
Q240831,video codec,Q202519,DivX,1,1
Q267151,SheerVideo,Q202519,DivX,1,2
Q5156020,video conversion software,Q202519,DivX,1,2
Q7692348,technical limitation,Q249998,signal bandwidth,1,1
Q18210350,bottleneck,Q249998,signal bandwidth,0,2
Q200974,nameplate capacity,Q249998,signal bandwidth,0,2
Q1221006,maximum operating altitude,Q249998,signal bandwidth,0,2
Q7554305,Software incompatibility,Q249998,signal bandwidth,0,2
Q7295721,rating,Q249998,signal bandwidth,1,2
Q852894,Year 2010 problem,Q249998,signal bandwidth,0,2
Q7275763,RAM limit,Q249998,signal bandwidth,0,2
Q390700,nominal voltage,Q249998,signal bandwidth,0,3
Q1532594,power rating,Q249998,signal bandwidth,0,3
Q5741069,rock group,Q207472,Toto,1,1
Q2165162,GNSS augmentation,Q432394,assisted GNSS,1,1
